o_cz,o_cz_name,o_state_name,d_cz,d_cz_name,d_state_name,n,n_tot_o,n_tot_d,pool
39303,Port Angeles,Washington,15200,Cleveland,Ohio,0,57,56074,Black
39303,Port Angeles,Washington,20200,Burlington,Vermont,0,57,408,Black
39303,Port Angeles,Washington,15600,Wheeling,West Virginia,0,57,371,Black
39303,Port Angeles,Washington,3002,Yazoo City,Mississippi,0,57,2398,Black
39303,Port Angeles,Washington,26503,Sioux Falls,South Dakota,0,57,599,Black
39303,Port Angeles,Washington,18100,Elmira,New York,0,57,1069,Black
39303,Port Angeles,Washington,29601,Columbia,Missouri,0,57,3624,Black
39303,Port Angeles,Washington,25300,Union City,Tennessee,0,57,1038,Black
39303,Port Angeles,Washington,32202,Nacogdoches,Texas,0,57,2131,Black
39303,Port Angeles,Washington,27101,Willmar,Minnesota,0,57,63,Black
39303,Port Angeles,Washington,29002,Coldwater,Kansas,0,57,2,Black
39303,Port Angeles,Washington,19901,Dover,Delaware,0,57,11628,Black
39303,Port Angeles,Washington,28202,Omaha,Nebraska,0,57,8497,Black
39303,Port Angeles,Washington,25102,West Plains,Missouri,0,57,49,Black
39303,Port Angeles,Washington,27603,Southwest Jackson UT,South Dakota,0,57,1,Black
39303,Port Angeles,Washington,28402,Limon,Colorado,0,57,4,Black
39303,Port Angeles,Washington,5900,Clarksville,Tennessee,0,57,7701,Black
39303,Port Angeles,Washington,39302,Bellingham,Washington,0,57,262,Black
39303,Port Angeles,Washington,28305,Broken Bow,Nebraska,0,57,5,Black
39303,Port Angeles,Washington,33601,Lawton,Oklahoma,0,57,2498,Black
39303,Port Angeles,Washington,26501,Brookings,South Dakota,0,57,31,Black
39303,Port Angeles,Washington,32403,Snyder,Texas,0,57,82,Black
39303,Port Angeles,Washington,32201,Huntsville,Texas,0,57,3546,Black
39303,Port Angeles,Washington,37500,San Jose,California,0,57,5531,Black
39303,Port Angeles,Washington,21001,Ashland,Wisconsin,0,57,19,Black
39303,Port Angeles,Washington,27602,Eagle Butte,South Dakota,0,57,2,Black
39303,Port Angeles,Washington,24300,Chicago,Illinois,0,57,162478,Black
39303,Port Angeles,Washington,25105,Batesville,Arkansas,0,57,134,Black
39303,Port Angeles,Washington,32304,Uvalde,Texas,0,57,18,Black
39303,Port Angeles,Washington,16901,Charleston,West Virginia,0,57,1810,Black
39303,Port Angeles,Washington,39202,Enterprise,Oregon,0,57,-3,Black
39303,Port Angeles,Washington,3203,Vicksburg,Mississippi,0,57,4855,Black
39303,Port Angeles,Washington,4003,Ruston,Louisiana,0,57,3113,Black
39303,Port Angeles,Washington,38402,Pullman,Washington,0,57,104,Black
39303,Port Angeles,Washington,25602,Harrisburg,Illinois,0,57,94,Black
39303,Port Angeles,Washington,12401,Alpena,Michigan,0,57,45,Black
39303,Port Angeles,Washington,30802,Lubbock,Texas,0,57,2850,Black
39303,Port Angeles,Washington,13501,Toledo,Ohio,0,57,11509,Black
39303,Port Angeles,Washington,19902,Easton,Maryland,0,57,2833,Black
39303,Port Angeles,Washington,23400,Bloomington,Illinois,0,57,1824,Black
39303,Port Angeles,Washington,34110,Sitka,Alaska,1,57,17,Black
39303,Port Angeles,Washington,1203,Asheville,North Carolina,0,57,2413,Black
39303,Port Angeles,Washington,26502,Madison,South Dakota,0,57,25,Black
39303,Port Angeles,Washington,31202,Burnet,Texas,0,57,96,Black
39303,Port Angeles,Washington,3003,Jackson,Mississippi,0,57,35110,Black
39303,Port Angeles,Washington,23302,Douglas,Illinois,0,57,65,Black
39303,Port Angeles,Washington,26003,West Cook UT,Minnesota,0,57,4,Black
39303,Port Angeles,Washington,26803,Jamestown,North Dakota,0,57,43,Black
39303,Port Angeles,Washington,27004,Winner,South Dakota,0,57,2,Black
39303,Port Angeles,Washington,17800,Oneonta,New York,0,57,174,Black
39303,Port Angeles,Washington,12903,Danville,Kentucky,0,57,392,Black
39303,Port Angeles,Washington,10802,Demopolis,Alabama,0,57,3180,Black
39303,Port Angeles,Washington,27901,Hastings,Nebraska,0,57,32,Black
39303,Port Angeles,Washington,26102,Marshall,Missouri,0,57,173,Black
39303,Port Angeles,Washington,33200,Paris,Texas,0,57,2272,Black
39303,Port Angeles,Washington,35904,Richfield,Utah,0,57,5,Black
39303,Port Angeles,Washington,37601,Elko,Nevada,0,57,66,Black
39303,Port Angeles,Washington,25601,Carbondale,Illinois,0,57,2052,Black
39303,Port Angeles,Washington,19300,Poughkeepsie,New York,0,57,7737,Black
39303,Port Angeles,Washington,38100,Yuma,California,0,57,550,Black
39303,Port Angeles,Washington,700,Spartanburg,South Carolina,0,57,10612,Black
39303,Port Angeles,Washington,32801,Waco,Texas,0,57,5002,Black
39303,Port Angeles,Washington,7800,Ocala,Florida,0,57,4870,Black
39303,Port Angeles,Washington,17400,Hagerstown,Pennsylvania,0,57,3122,Black
39303,Port Angeles,Washington,5700,Tullahoma,Tennessee,0,57,838,Black
39303,Port Angeles,Washington,26701,Bemidji,Minnesota,0,57,90,Black
39303,Port Angeles,Washington,11102,Troy,Alabama,0,57,2369,Black
39303,Port Angeles,Washington,12002,Ludington,Michigan,0,57,41,Black
39303,Port Angeles,Washington,32402,Sweetwater,Texas,0,57,97,Black
39303,Port Angeles,Washington,27011,Pierre,South Dakota,0,57,14,Black
39303,Port Angeles,Washington,32601,Wichita Falls,Texas,0,57,1442,Black
39303,Port Angeles,Washington,1100,Hickory,North Carolina,0,57,4555,Black
39303,Port Angeles,Washington,14300,Columbus,Indiana,0,57,297,Black
39303,Port Angeles,Washington,29503,St. Joseph,Missouri,0,57,585,Black
39303,Port Angeles,Washington,30701,Roswell,New Mexico,0,57,186,Black
39303,Port Angeles,Washington,34001,Hot Springs,Arkansas,0,57,3422,Black
39303,Port Angeles,Washington,26302,Carrington,North Dakota,0,57,4,Black
39303,Port Angeles,Washington,6100,Gadsden,Alabama,0,57,2420,Black
39303,Port Angeles,Washington,25402,Murray,Kentucky,0,57,180,Black
39303,Port Angeles,Washington,27601,Rapid City,South Dakota,0,57,367,Black
39303,Port Angeles,Washington,37604,Reno,Nevada,0,57,1662,Black
39303,Port Angeles,Washington,37800,San Francisco,California,0,57,45033,Black
39303,Port Angeles,Washington,21003,Ironwood,Michigan,0,57,13,Black
39303,Port Angeles,Washington,10502,Starkville,Mississippi,0,57,5157,Black
39303,Port Angeles,Washington,21102,Amery,Wisconsin,0,57,29,Black
39303,Port Angeles,Washington,26411,Sidney,North Dakota,0,57,47,Black
39303,Port Angeles,Washington,13300,Findlay,Ohio,0,57,592,Black
39303,Port Angeles,Washington,35803,McCall,Idaho,0,57,0,Black
39303,Port Angeles,Washington,17600,Charlottesville,Virginia,0,57,5035,Black
39303,Port Angeles,Washington,14600,Bloomington,Indiana,0,57,817,Black
39303,Port Angeles,Washington,34105,Kotzebue,Alaska,0,57,11,Black
39303,Port Angeles,Washington,36501,Klamath Falls,California,0,57,144,Black
39303,Port Angeles,Washington,12702,Maysville,Kentucky,0,57,127,Black
39303,Port Angeles,Washington,27201,Sioux Center,Iowa,0,57,37,Black
39303,Port Angeles,Washington,26601,Milbank,Minnesota,0,57,9,Black
39303,Port Angeles,Washington,31302,Beeville,Texas,0,57,99,Black
39303,Port Angeles,Washington,28001,Sioux City,Iowa,0,57,426,Black
39303,Port Angeles,Washington,30905,Wellington,Texas,0,57,27,Black
39303,Port Angeles,Washington,30602,Alamogordo,New Mexico,0,57,394,Black
39303,Port Angeles,Washington,16300,Pittsburgh,Pennsylvania,0,57,24967,Black
39303,Port Angeles,Washington,4903,Lexington,Tennessee,0,57,276,Black
39303,Port Angeles,Washington,1202,Sylva,North Carolina,0,57,111,Black
39303,Port Angeles,Washington,11800,Mount Pleasant,Michigan,0,57,228,Black
39303,Port Angeles,Washington,29401,Ottawa,Kansas,0,57,66,Black
39303,Port Angeles,Washington,27009,Chamberlain,South Dakota,0,57,5,Black
39303,Port Angeles,Washington,23100,Madison,Wisconsin,0,57,3799,Black
39303,Port Angeles,Washington,34107,Dillingham,Alaska,0,57,-1,Black
39303,Port Angeles,Washington,7000,Miami,Florida,0,57,89066,Black
39303,Port Angeles,Washington,28503,Trinidad,Colorado,0,57,10,Black
39303,Port Angeles,Washington,1800,Goldsboro,North Carolina,0,57,6951,Black
39303,Port Angeles,Washington,500,Greensboro,North Carolina,0,57,33617,Black
39303,Port Angeles,Washington,30906,Memphis,Texas,0,57,47,Black
39303,Port Angeles,Washington,32306,Eagle Pass,Texas,0,57,27,Black
39303,Port Angeles,Washington,1400,Fayetteville,North Carolina,1,57,25147,Black
39303,Port Angeles,Washington,23301,Charleston,Illinois,0,57,303,Black
39303,Port Angeles,Washington,35401,Flagstaff,Arizona,0,57,303,Black
39303,Port Angeles,Washington,26405,Scobey,Montana,0,57,-2,Black
39303,Port Angeles,Washington,28702,Glenwood Springs,Colorado,0,57,122,Black
39303,Port Angeles,Washington,28609,Lexington,Nebraska,0,57,32,Black
39303,Port Angeles,Washington,35702,Burley,Idaho,0,57,9,Black
39303,Port Angeles,Washington,10302,Dothan,Alabama,0,57,6372,Black
39303,Port Angeles,Washington,4301,Stuttgart,Arkansas,0,57,891,Black
39303,Port Angeles,Washington,28102,Nebraska City,Nebraska,0,57,25,Black
39303,Port Angeles,Washington,16400,Youngstown,Ohio,0,57,7137,Black
39303,Port Angeles,Washington,34702,Kapaa,Hawaii,0,57,47,Black
39303,Port Angeles,Washington,28604,Colby,Kansas,0,57,6,Black
39303,Port Angeles,Washington,27002,Ord,Nebraska,0,57,-3,Black
39303,Port Angeles,Washington,28303,Oshkosh,Nebraska,0,57,3,Black
39303,Port Angeles,Washington,34301,Cody,Wyoming,0,57,29,Black
39303,Port Angeles,Washington,31006,Guymon,Oklahoma,0,57,39,Black
39303,Port Angeles,Washington,27902,York,Nebraska,0,57,24,Black
39303,Port Angeles,Washington,14200,Indianapolis,Indiana,0,57,36352,Black
39303,Port Angeles,Washington,34703,Kahului,Hawaii,0,57,109,Black
39303,Port Angeles,Washington,27003,Ainsworth,Nebraska,0,57,5,Black
39303,Port Angeles,Washington,17200,Harrisonburg,Virginia,0,57,705,Black
39303,Port Angeles,Washington,8503,Valdosta,Georgia,0,57,10099,Black
39303,Port Angeles,Washington,25702,Poplar Bluff,Missouri,0,57,353,Black
39303,Port Angeles,Washington,8502,Cordele,Georgia,0,57,1914,Black
39303,Port Angeles,Washington,29104,Salina,Kansas,0,57,245,Black
39303,Port Angeles,Washington,32602,Graham,Texas,0,57,33,Black
39303,Port Angeles,Washington,30604,Deming,New Mexico,0,57,46,Black
39303,Port Angeles,Washington,22900,La Crosse,Wisconsin,0,57,341,Black
39303,Port Angeles,Washington,34901,Albuquerque,New Mexico,0,57,2424,Black
39303,Port Angeles,Washington,36502,Burns,Oregon,0,57,1,Black
39303,Port Angeles,Washington,30200,Muskogee,Oklahoma,0,57,945,Black
39303,Port Angeles,Washington,30601,El Paso,Texas,0,57,3945,Black
39303,Port Angeles,Washington,29506,Bethany,Missouri,0,57,11,Black
39303,Port Angeles,Washington,8401,Aiken,Georgia,0,57,25532,Black
39303,Port Angeles,Washington,4001,Magnolia,Arkansas,0,57,1090,Black
39303,Port Angeles,Washington,32000,Houston,Texas,0,57,128404,Black
39303,Port Angeles,Washington,25000,Quincy,Illinois,0,57,587,Black
39303,Port Angeles,Washington,402,Martinsville,Virginia,0,57,1856,Black
39303,Port Angeles,Washington,19000,Allentown,Pennsylvania,0,57,4367,Black
39303,Port Angeles,Washington,31700,Corpus Christi,Texas,0,57,2002,Black
39303,Port Angeles,Washington,38902,Newport,Oregon,0,57,29,Black
39303,Port Angeles,Washington,36902,Roseburg,Oregon,0,57,80,Black
39303,Port Angeles,Washington,25500,Centralia,Illinois,0,57,616,Black
39303,Port Angeles,Washington,13000,Elizabethtown,Kentucky,0,57,1716,Black
39303,Port Angeles,Washington,34802,Santa Fe,New Mexico,0,57,174,Black
39303,Port Angeles,Washington,28703,Granby,Colorado,0,57,10,Black
39303,Port Angeles,Washington,30908,Plainview,Texas,0,57,202,Black
39303,Port Angeles,Washington,26802,Lisbon,North Dakota,0,57,8,Black
39303,Port Angeles,Washington,20901,Bridgeport,Connecticut,0,57,34978,Black
39303,Port Angeles,Washington,29101,Concordia,Kansas,0,57,2,Black
39303,Port Angeles,Washington,26105,Polk,Missouri,0,57,5,Black
39303,Port Angeles,Washington,37100,Bakersfield,California,0,57,4996,Black
39303,Port Angeles,Washington,5500,Columbia,Tennessee,0,57,1900,Black
39303,Port Angeles,Washington,34801,Las Vegas,New Mexico,0,57,44,Black
39303,Port Angeles,Washington,30902,Littlefield,Texas,0,57,56,Black
39303,Port Angeles,Washington,26410,Dickinson,North Dakota,0,57,101,Black
39303,Port Angeles,Washington,34602,Rawlins,Wyoming,0,57,24,Black
39303,Port Angeles,Washington,34503,Kalispell,Montana,0,57,68,Black
39303,Port Angeles,Washington,31003,Scott City,Kansas,0,57,2,Black
39303,Port Angeles,Washington,602,Galax,Virginia,0,57,80,Black
39303,Port Angeles,Washington,9500,Talladega,Alabama,0,57,4807,Black
39303,Port Angeles,Washington,32305,Del Rio,Texas,0,57,102,Black
39303,Port Angeles,Washington,34201,Havre,Montana,0,57,12,Black
39303,Port Angeles,Washington,10600,Jasper,Alabama,0,57,965,Black
39303,Port Angeles,Washington,2000,Virginia Beach,Virginia,0,57,47992,Black
39303,Port Angeles,Washington,19903,Chincoteague,Virginia,0,57,1434,Black
39303,Port Angeles,Washington,26602,Sisseton,South Dakota,0,57,14,Black
39303,Port Angeles,Washington,37400,Sacramento,California,0,57,23895,Black
39303,Port Angeles,Washington,26204,Steele,North Dakota,0,57,3,Black
39303,Port Angeles,Washington,29303,Winfield,Kansas,0,57,112,Black
39303,Port Angeles,Washington,35802,Ontario,Oregon,0,57,24,Black
39303,Port Angeles,Washington,7300,Palm Bay,Florida,0,57,7250,Black
39303,Port Angeles,Washington,11002,Atmore,Alabama,0,57,2556,Black
39303,Port Angeles,Washington,31002,Ulysses,Kansas,0,57,10,Black
39303,Port Angeles,Washington,30501,Woodward,Oklahoma,0,57,28,Black
39303,Port Angeles,Washington,3902,Lake Providence,Louisiana,0,57,614,Black
39303,Port Angeles,Washington,17502,Winchester,Virginia,0,57,756,Black
39303,Port Angeles,Washington,30903,Amarillo,Texas,0,57,1566,Black
39303,Port Angeles,Washington,28401,Colorado Springs,Colorado,0,57,5871,Black
39303,Port Angeles,Washington,12502,Washington Court House,Ohio,0,57,228,Black
39303,Port Angeles,Washington,27802,Columbus,Nebraska,0,57,31,Black
39303,Port Angeles,Washington,11500,Jackson,Michigan,0,57,1513,Black
39303,Port Angeles,Washington,34002,Idabel,Oklahoma,0,57,608,Black
39303,Port Angeles,Washington,30901,Clovis,New Mexico,0,57,505,Black
39303,Port Angeles,Washington,27702,Cheyenne,Wyoming,0,57,454,Black
39303,Port Angeles,Washington,7900,Gainesville,Florida,0,57,7999,Black
39303,Port Angeles,Washington,39203,Bend,Oregon,0,57,128,Black
39303,Port Angeles,Washington,3700,Lake Charles,Louisiana,0,57,8910,Black
39303,Port Angeles,Washington,27008,Parkston,South Dakota,0,57,8,Black
39303,Port Angeles,Washington,26504,Watertown,South Dakota,0,57,22,Black
39303,Port Angeles,Washington,28605,Goodland,Kansas,0,57,4,Black
39303,Port Angeles,Washington,27903,Grand Island,Nebraska,0,57,59,Black
39303,Port Angeles,Washington,31502,Pearsall,Texas,0,57,19,Black
39303,Port Angeles,Washington,31800,College Station,Texas,0,57,3992,Black
39303,Port Angeles,Washington,31600,Brownsville,Texas,0,57,538,Black
39303,Port Angeles,Washington,26407,Plentywood,Montana,0,57,1,Black
39303,Port Angeles,Washington,3300,New Orleans,Louisiana,0,57,54884,Black
39303,Port Angeles,Washington,26401,Ekalaka,South Dakota,0,57,2,Black
39303,Port Angeles,Washington,31101,Victoria,Texas,0,57,1066,Black
39303,Port Angeles,Washington,24200,Bourbonnais,Illinois,0,57,2107,Black
39303,Port Angeles,Washington,21302,Owatonna,Minnesota,0,57,181,Black
39303,Port Angeles,Washington,14100,Fort Wayne,Indiana,0,57,5590,Black
39303,Port Angeles,Washington,4602,Somerset,Kentucky,0,57,124,Black
39303,Port Angeles,Washington,30904,Pampa,Texas,0,57,113,Black
39303,Port Angeles,Washington,26801,Fargo,North Dakota,0,57,563,Black
39303,Port Angeles,Washington,28601,Oberlin,Kansas,0,57,3,Black
39303,Port Angeles,Washington,27102,Marshall,Minnesota,0,57,74,Black
39303,Port Angeles,Washington,30702,Santa Rosa,New Mexico,0,57,1,Black
39303,Port Angeles,Washington,2700,Gulfport,Mississippi,0,57,11475,Black
39303,Port Angeles,Washington,26203,Linton,North Dakota,0,57,1,Black
39303,Port Angeles,Washington,34401,Dillon,Montana,0,57,10,Black
39303,Port Angeles,Washington,29204,Topeka,Kansas,0,57,2403,Black
39303,Port Angeles,Washington,26402,Baker,Montana,0,57,-2,Black
39303,Port Angeles,Washington,9702,Americus,Georgia,0,57,2948,Black
39303,Port Angeles,Washington,2200,South Boston,Virginia,0,57,4996,Black
39303,Port Angeles,Washington,12501,Dayton,Ohio,0,57,16524,Black
39303,Port Angeles,Washington,100,Johnson City,Tennessee,0,57,1498,Black
39303,Port Angeles,Washington,22400,Sheboygan,Wisconsin,0,57,358,Black
39303,Port Angeles,Washington,30300,Fayetteville,Arkansas,0,57,1900,Black
39303,Port Angeles,Washington,27301,Spencer,Iowa,0,57,46,Black
39303,Port Angeles,Washington,30603,Truth or Consequences,New Mexico,0,57,6,Black
39303,Port Angeles,Washington,11202,Welch,West Virginia,0,57,124,Black
39303,Port Angeles,Washington,38501,Moses Lake,Washington,0,57,76,Black
39303,Port Angeles,Washington,27302,Fairmont,Minnesota,0,57,31,Black
39303,Port Angeles,Washington,4004,Many,Louisiana,0,57,449,Black
39303,Port Angeles,Washington,20800,Springfield,Massachusetts,0,57,4311,Black
39303,Port Angeles,Washington,9001,Vidalia,Georgia,0,57,2855,Black
39303,Port Angeles,Washington,30502,Enid,Oklahoma,0,57,311,Black
39303,Port Angeles,Washington,29005,Hutchinson,Kansas,0,57,218,Black
39303,Port Angeles,Washington,8300,Greenville,South Carolina,0,57,22783,Black
39303,Port Angeles,Washington,31301,San Antonio,Texas,0,57,18338,Black
39303,Port Angeles,Washington,6402,Crossville,Tennessee,0,57,122,Black
39303,Port Angeles,Washington,26901,Fergus Falls,Minnesota,0,57,86,Black
39303,Port Angeles,Washington,7200,Cape Coral,Florida,0,57,6262,Black
39303,Port Angeles,Washington,12402,Grayling charter,Michigan,0,57,54,Black
39303,Port Angeles,Washington,10102,Thomasville,Georgia,0,57,2446,Black
39303,Port Angeles,Washington,36600,Redding,California,0,57,306,Black
39303,Port Angeles,Washington,39201,La Grande,Oregon,0,57,28,Black
39303,Port Angeles,Washington,23600,Burlington,Iowa,0,57,531,Black
39303,Port Angeles,Washington,4902,Dyersburg,Tennessee,0,57,2626,Black
39303,Port Angeles,Washington,13103,Bardstown,Kentucky,0,57,499,Black
39303,Port Angeles,Washington,1900,Jacksonville,North Carolina,0,57,17640,Black
39303,Port Angeles,Washington,39205,John Day,Oregon,0,57,2,Black
39303,Port Angeles,Washington,35600,Hilo,Hawaii,0,57,128,Black
39303,Port Angeles,Washington,6900,Sarasota,Florida,0,57,6459,Black
39303,Port Angeles,Washington,28603,Phillipsburg,Kansas,0,57,2,Black
39303,Port Angeles,Washington,21501,Minneapolis,Minnesota,0,57,23895,Black
39303,Port Angeles,Washington,10000,Panama City,Florida,0,57,2858,Black
39303,Port Angeles,Washington,35402,Cortez,Colorado,0,57,14,Black
39303,Port Angeles,Washington,28501,Springfield,Colorado,0,57,2,Black
39303,Port Angeles,Washington,25103,Harrison,Arkansas,0,57,37,Black
39303,Port Angeles,Washington,39204,Condon,Oregon,0,57,3,Black
39303,Port Angeles,Washington,27704,Gordon,South Dakota,0,57,7,Black
